path,mean_mfcc,std_mfcc,maxv_mfcc,minv_mfcc,median_mfcc,skew_mfcc,kurt_mfcc,q1_mfcc,q3_mfcc,mode_mfcc,iqr_mfcc,source,class
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_dab_sad.wav,-19.47238,117.03486,173.2241,-693.6839,3.1894803,-3.67814,13.088493,-8.327550411224365,12.229789972305298,-505.2494,20.557340383529663,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_walk_sad.wav,-20.781263,117.510376,166.11172,-695.5062,-0.33248442,-3.627237,12.797082,-11.085225582122803,10.484488010406494,-509.9439,21.569713592529297,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_fit_sad.wav,-20.770191,118.96367,155.41321,-682.0055,0.7600622,-3.7133338,13.125621,-9.692938327789307,11.270156860351562,-519.6219,20.96309518814087,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_rush_sad.wav,-20.647007,116.4174,176.87207,-712.9316,0.36490107,-3.6881719,13.037431,-11.73493242263794,12.019665718078613,-507.7609,23.754598140716553,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_pick_sad.wav,-20.462074,120.26948,148.59619,-697.1187,2.7668276,-3.7639706,13.34106,-7.984779000282288,13.305066347122192,-525.094,21.28984534740448,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_whip_sad.wav,-19.279758,123.796646,176.323,-739.34045,1.1748681,-3.686337,13.069309,-8.526233196258545,13.456266403198242,-534.49945,21.982499599456787,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_nice_sad.wav,-19.85157,114.38252,164.12463,-739.08057,1.0317605,-3.707083,13.109348,-9.610562801361084,12.582488536834717,-497.88293,22.1930513381958,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_wash_sad.wav,-20.491196,120.22822,176.92668,-754.05756,0.8657296,-3.7214105,13.144107,-10.0717613697052,13.529976844787598,-524.8086,23.601738214492798,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_gun_sad.wav,-21.554337,119.36728,168.23329,-748.24725,-1.2906904,-3.6507742,12.894371,-12.359242916107178,10.902603387832642,-516.87866,23.26184630393982,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_hit_sad.wav,-20.698135,114.04236,149.7681,-725.91516,0.92972976,-3.7071218,13.081904,-11.10402536392212,11.904512882232666,-498.44626,23.008538246154785,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_bath_sad.wav,-19.574333,120.33753,173.70311,-744.60516,1.1260927,-3.634838,12.905495,-9.251797199249268,12.946627140045166,-517.8132,22.198424339294434,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_rag_sad.wav,-21.524286,124.24199,179.19545,-762.59576,-0.24540244,-3.6187317,12.834392,-10.51908016204834,11.527472734451294,-536.0333,22.046552896499634,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_thin_sad.wav,-20.410816,122.1428,163.3406,-743.9819,1.7773557,-3.7234814,13.174898,-9.676600933074951,13.054145574569702,-533.1065,22.730746507644653,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_fail_sad.wav,-19.902485,113.638466,179.19562,-698.3021,0.8035226,-3.6841865,13.046002,-9.77931523323059,11.164942502975464,-493.83316,20.944257736206055,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_gin_sad.wav,-20.306648,115.43727,164.09167,-719.7591,0.42821515,-3.6722624,12.974215,-10.56822419166565,11.360622644424438,-499.70065,21.928846836090088,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_ring_sad.wav,-21.125134,120.78503,182.96365,-685.04724,0.17928769,-3.6776538,12.994847,-10.8528151512146,10.648639678955078,-526.56573,21.501454830169678,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_luck_sad.wav,-20.990437,119.01846,167.73433,-728.66754,0.6636838,-3.7094038,13.109627,-10.419863939285278,12.121965408325195,-519.4927,22.541829347610474,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_gaze_sad.wav,-19.360725,115.19458,145.98886,-705.5289,1.5596869,-3.690558,13.032944,-9.560545444488525,12.299306154251099,-498.52472,21.859851598739624,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_ton_sad.wav,-22.022337,125.196655,173.53346,-745.2849,1.8446665,-3.7388766,13.298437,-9.42657995223999,12.607978105545044,-544.1249,22.034558057785034,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_five_sad.wav,-20.921513,115.91246,188.2572,-711.5674,-0.61523604,-3.5906286,12.807216,-10.91926646232605,9.729964256286621,-502.675,20.64923071861267,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_white_sad.wav,-22.003595,125.12356,164.47777,-715.82776,-0.4838166,-3.6993518,13.082701,-10.34184741973877,10.811075210571289,-544.2407,21.15292263031006,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_kite_sad.wav,-19.535841,120.77828,188.15445,-759.08844,1.9931751,-3.6258276,12.898609,-8.135593891143799,13.227983713150024,-520.1072,21.363577604293823,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_pad_sad.wav,-20.897596,116.9939,174.34436,-676.6893,1.2542434,-3.690471,13.0735,-8.693159103393555,11.927793979644775,-509.61987,20.62095308303833,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_rose_sad.wav,-21.324846,122.68867,195.2834,-744.8122,-0.75268,-3.6659703,12.962692,-11.093658447265625,9.90097427368164,-535.08704,20.994632720947266,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_chair_sad.wav,-20.707842,119.76194,190.68086,-721.1349,1.0135574,-3.6649394,12.984941,-10.585892677307129,12.831444263458252,-518.10095,23.41733694076538,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_peg_sad.wav,-21.125221,122.35074,154.31375,-718.0401,1.6029738,-3.7329235,13.193947,-8.892699718475342,13.645678043365479,-532.7567,22.53837776184082,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_yes_sad.wav,-20.440788,119.55618,185.89308,-740.7675,0.93210745,-3.707792,13.174776,-9.975349426269531,11.936241626739502,-518.4501,21.911591053009033,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_bite_sad.wav,-19.50332,119.28801,203.04196,-672.2124,3.0117176,-3.7204921,13.236567,-7.270482778549194,12.416163682937622,-519.5407,19.686646461486816,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_voice_sad.wav,-21.463507,125.98871,192.08539,-744.44885,1.6225655,-3.7702458,13.365561,-8.360255479812622,14.08309817314148,-551.7049,22.4433536529541,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_sure_sad.wav,-20.775864,115.7436,194.02104,-720.5704,0.2026748,-3.6643593,12.932077,-12.382871866226196,11.623589277267456,-504.49106,24.006461143493652,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_doll_sad.wav,-20.462019,121.83809,193.4104,-741.8242,0.058994055,-3.5854337,12.673041,-10.261750936508179,10.623434066772461,-524.3583,20.88518500328064,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_time_sad.wav,-21.197138,119.56994,187.12305,-732.0577,0.3666688,-3.6722655,12.985981,-10.70398235321045,11.098443269729614,-518.645,21.802425622940063,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_ditch_sad.wav,-21.740007,121.51217,151.8323,-748.5881,0.36421204,-3.7481084,13.285516,-10.668026447296143,12.706536769866943,-529.65906,23.374563217163086,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_pass_sad.wav,-20.334606,123.73371,176.45432,-751.585,2.844395,-3.706464,13.152717,-8.723758459091187,14.14543604850769,-536.40094,22.869194507598877,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_third_sad.wav,-20.864784,116.91979,197.70282,-706.7048,0.5228022,-3.6691425,13.015697,-10.246255159378052,11.731355428695679,-509.6558,21.97761058807373,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_nag_sad.wav,-19.685698,117.72499,178.65881,-734.3637,0.10672259,-3.5978162,12.721824,-11.757983446121216,11.746914863586426,-508.29718,23.50489830970764,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_sour_sad.wav,-20.315731,113.50004,199.64648,-698.02765,-0.48879388,-3.6138997,12.794825,-11.488858699798584,10.469360828399658,-492.44724,21.958219528198242,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_search_sad.wav,-21.015347,114.83637,173.23578,-718.26917,0.67205065,-3.7290165,13.185268,-11.631513595581055,11.081957817077637,-501.6205,22.71347141265869,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_learn_sad.wav,-21.182943,121.008705,218.71463,-725.3422,-0.90725803,-3.6296213,12.824446,-11.051231861114502,10.105815887451172,-524.6169,21.157047748565674,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_gap_sad.wav,-19.903625,126.03132,209.65129,-739.88446,3.9162734,-3.611755,12.972366,-7.856507062911987,13.441397666931152,-539.39624,21.29790472984314,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_mill_sad.wav,-20.89955,123.67162,189.2738,-746.6734,1.1692145,-3.700108,13.100462,-10.397910594940186,12.258334636688232,-538.4517,22.656245231628418,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_knock_sad.wav,-19.005558,116.086525,209.43153,-743.29816,-0.024042916,-3.4757557,12.388097,-9.986524820327759,11.41922664642334,-498.18387,21.4057514667511,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_germ_sad.wav,-21.353926,120.96033,185.87082,-729.42914,-0.61414534,-3.6811094,12.9996195,-10.249509572982788,11.079949855804443,-524.7592,21.32945942878723,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_half_sad.wav,-20.838709,117.57284,194.76408,-722.5451,1.1341984,-3.6648078,12.997617,-12.162740707397461,12.761971473693848,-513.05347,24.92471218109131,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_rain_sad.wav,-21.968384,122.30346,153.08095,-700.10767,-1.0303016,-3.7166984,13.098469,-11.635332107543945,11.786056518554688,-535.6558,23.421388626098633,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_red_sad.wav,-21.202713,127.95618,188.21854,-730.5687,0.5330588,-3.6341953,12.825269,-9.939045667648315,11.642912149429321,-553.75366,21.581957817077637,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_juice_sad.wav,-21.112146,122.27844,151.59784,-766.7342,0.96361864,-3.7750773,13.368817,-10.300071001052856,12.279608726501465,-534.984,22.57967972755432,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_fat_sad.wav,-18.98658,110.63361,189.1557,-684.15906,0.9051795,-3.5637255,12.710835,-10.29249095916748,10.880982398986816,-476.11942,21.173473358154297,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_make_sad.wav,-21.358541,122.36029,151.7068,-733.9988,0.25007278,-3.7306452,13.189067,-10.645206689834595,11.990360736846924,-533.66113,22.63556742668152,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_hush_sad.wav,-20.577513,120.39929,188.76685,-760.9658,2.229508,-3.7066388,13.172295,-9.556573152542114,13.55793833732605,-523.6929,23.114511489868164,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_rough_sad.wav,-21.44216,119.48599,171.86111,-719.44836,-0.05214169,-3.6846976,13.045707,-10.418956279754639,11.363536834716797,-521.9567,21.782493114471436,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_mob_sad.wav,-21.110085,118.15142,183.85742,-707.8759,-1.3858966,-3.63206,12.847943,-12.366969108581543,11.120650291442871,-513.57043,23.487619400024414,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_size_sad.wav,-21.315535,114.89345,187.31271,-716.55334,-0.6701373,-3.639879,12.932547,-11.871595621109009,10.700741052627563,-501.25992,22.572336673736572,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_love_sad.wav,-19.51199,116.262184,191.05821,-706.50385,0.38978225,-3.559087,12.666603,-11.064804077148438,11.455976486206055,-501.9616,22.520780563354492,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_name_sad.wav,-20.460764,120.870224,152.38196,-748.70074,0.4603492,-3.699093,13.0613575,-10.824346542358398,12.729487180709839,-525.73346,23.553833723068237,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_week_sad.wav,-21.0013,124.019066,153.30057,-738.02924,0.79811287,-3.7523952,13.305487,-9.516254663467407,11.764005422592163,-539.6075,21.28026008605957,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_cheek_sad.wav,-22.016958,118.63244,134.59851,-701.5641,-0.9473692,-3.7753136,13.359048,-10.40609097480774,10.858304023742676,-520.02185,21.264394998550415,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_seize_sad.wav,-21.060427,116.06535,156.23453,-739.2921,0.028912336,-3.758161,13.279613,-12.011887073516846,11.511070966720581,-508.5317,23.522958040237427,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_south_sad.wav,-21.122452,118.021675,182.69815,-770.30304,0.16065843,-3.7102587,13.116213,-9.808258771896362,12.09025263786316,-513.84357,21.89851140975952,TESS,sad
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Sad/OAF_calm_sad.wav,-20.901766,122.301155,190.60097,-757.56946,0.24134251,-3.658352,12.968634,-11.62116003036499,12.817384719848633,-529.868,24.438544750213623,TESS,sad
